"","Country","Year","Status","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","percentage.expenditure","Hepatitis.B","Measles","BMI","under.five.deaths","Polio","Total.expenditure","Diphtheria","HIV.AIDS","GDP","Population","thinness..1.19.years","thinness.5.9.years","Income.composition.of.resources","Schooling","WHO.Region.Code","WHO.Region","Country.Code","Sex","Alcohol.total.per.capita..15...consumption.in.liters..numeric.","Alcohol.total.per.capita..15...consumption.in.liters..low.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..high.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..string.","Average_Alcohol_Consumption","Consumption_Comparison"
"1855","Costa Rica",2009,"Developing",79.2,96,1,4.07,24.88720369,87,0,54.4,1,8,9.69,86,0.1,689.396224,4488263,1.9,1.8,0.747,13.1,"AMR","Americas","CRI","Both sexes",5.12,4.16,6.17,"5.12 [4.16 – 6.17]",4.595,"BELOW AVERAGE"
"1856","Costa Rica",2009,"Developing",79.2,96,1,4.07,24.88720369,87,0,54.4,1,8,9.69,86,0.1,689.396224,4488263,1.9,1.8,0.747,13.1,"AMR","Americas","CRI","Female",2.1,1.7,2.54,"2.1 [1.7 – 2.54]",3.085,"BELOW AVERAGE"
"1857","Costa Rica",2009,"Developing",79.2,96,1,4.07,24.88720369,87,0,54.4,1,8,9.69,86,0.1,689.396224,4488263,1.9,1.8,0.747,13.1,"AMR","Americas","CRI","Male",8.16,6.63,9.88,"8.16 [6.63 – 9.88]",6.115,"ABOVE AVERAGE"
"1858","Costa Rica",2010,"Developing",78.1,16,1,3.58,2377.010299,89,0,55.5,1,93,9.66,88,0.1,8199.414621,454528,1.8,1.8,0.749,13.3,"AMR","Americas","CRI","Both sexes",4.61,3.67,5.65,"4.61 [3.67 – 5.65]",4.095,"BELOW AVERAGE"
"1859","Costa Rica",2010,"Developing",78.1,16,1,3.58,2377.010299,89,0,55.5,1,93,9.66,88,0.1,8199.414621,454528,1.8,1.8,0.749,13.3,"AMR","Americas","CRI","Male",7.36,5.86,9.03,"7.36 [5.86 – 9.03]",5.47,"BELOW AVERAGE"
"1860","Costa Rica",2010,"Developing",78.1,16,1,3.58,2377.010299,89,0,55.5,1,93,9.66,88,0.1,8199.414621,454528,1.8,1.8,0.749,13.3,"AMR","Americas","CRI","Female",1.9,1.5,2.33,"1.9 [1.5 – 2.33]",2.74,"BELOW AVERAGE"
"1861","Costa Rica",2011,"Developing",79,98,1,3.41,2429.854745,84,0,56.5,1,82,9.73,85,0.1,9186.59639,46474,1.8,1.7,0.752,13.4,"AMR","Americas","CRI","Female",1.74,1.39,2.15,"1.74 [1.39 – 2.15]",2.575,"BELOW AVERAGE"
"1862","Costa Rica",2011,"Developing",79,98,1,3.41,2429.854745,84,0,56.5,1,82,9.73,85,0.1,9186.59639,46474,1.8,1.7,0.752,13.4,"AMR","Americas","CRI","Both sexes",4.23,3.35,5.18,"4.23 [3.35 – 5.18]",3.82,"BELOW AVERAGE"
"1863","Costa Rica",2011,"Developing",79,98,1,3.41,2429.854745,84,0,56.5,1,82,9.73,85,0.1,9186.59639,46474,1.8,1.7,0.752,13.4,"AMR","Americas","CRI","Male",6.74,5.36,8.28,"6.74 [5.36 – 8.28]",5.075,"BELOW AVERAGE"
"1864","Costa Rica",2012,"Developing",79.2,97,1,3.34,2568.237059,91,0,57.5,1,9,9.56,91,0.1,9985.36959,4654122,1.8,1.7,0.758,13.6,"AMR","Americas","CRI","Male",6.3,5,7.67,"6.3 [5 – 7.67]",4.82,"BELOW AVERAGE"
"1865","Costa Rica",2012,"Developing",79.2,97,1,3.34,2568.237059,91,0,57.5,1,9,9.56,91,0.1,9985.36959,4654122,1.8,1.7,0.758,13.6,"AMR","Americas","CRI","Both sexes",3.95,3.12,4.81,"3.95 [3.12 – 4.81]",3.645,"BELOW AVERAGE"
"1866","Costa Rica",2012,"Developing",79.2,97,1,3.34,2568.237059,91,0,57.5,1,9,9.56,91,0.1,9985.36959,4654122,1.8,1.7,0.758,13.6,"AMR","Americas","CRI","Female",1.63,1.27,2,"1.63 [1.27 – 2]",2.485,"BELOW AVERAGE"
"1867","Costa Rica",2013,"Developing",79.4,96,1,3.42,386.1379123,94,0,58.5,1,95,9.47,95,0.1,1569.66631,47641,1.7,1.7,0.762,13.7,"AMR","Americas","CRI","Both sexes",3.94,3.1,4.8,"3.94 [3.1 – 4.8]",3.68,"BELOW AVERAGE"
"1868","Costa Rica",2013,"Developing",79.4,96,1,3.42,386.1379123,94,0,58.5,1,95,9.47,95,0.1,1569.66631,47641,1.7,1.7,0.762,13.7,"AMR","Americas","CRI","Male",6.28,4.96,7.67,"6.28 [4.96 – 7.67]",4.85,"BELOW AVERAGE"
"1869","Costa Rica",2013,"Developing",79.4,96,1,3.42,386.1379123,94,0,58.5,1,95,9.47,95,0.1,1569.66631,47641,1.7,1.7,0.762,13.7,"AMR","Americas","CRI","Female",1.62,1.27,2,"1.62 [1.27 – 2]",2.52,"BELOW AVERAGE"
"1870","Costa Rica",2014,"Developing",79.5,96,1,3.45,384.5129138,91,1,59.5,1,91,9.31,91,0.1,1647.44179,4757575,1.7,1.7,0.768,13.9,"AMR","Americas","CRI","Male",6.34,5,7.79,"6.34 [5 – 7.79]",4.895,"BELOW AVERAGE"
"1871","Costa Rica",2014,"Developing",79.5,96,1,3.45,384.5129138,91,1,59.5,1,91,9.31,91,0.1,1647.44179,4757575,1.7,1.7,0.768,13.9,"AMR","Americas","CRI","Female",1.64,1.28,2.03,"1.64 [1.28 – 2.03]",2.545,"BELOW AVERAGE"
"1872","Costa Rica",2014,"Developing",79.5,96,1,3.45,384.5129138,91,1,59.5,1,91,9.31,91,0.1,1647.44179,4757575,1.7,1.7,0.768,13.9,"AMR","Americas","CRI","Both sexes",3.97,3.13,4.9,"3.97 [3.13 – 4.9]",3.71,"BELOW AVERAGE"
"1873","Costa Rica",2015,"Developing",79.6,95,1,0,0,92,0,6.5,1,92,NA,92,0.1,1146.36273,487852,1.7,1.7,0.775,14.2,"AMR","Americas","CRI","Both sexes",4.13,3.26,5.12,"4.13 [3.26 – 5.12]",2.065,"BELOW AVERAGE"
"1874","Costa Rica",2015,"Developing",79.6,95,1,0,0,92,0,6.5,1,92,NA,92,0.1,1146.36273,487852,1.7,1.7,0.775,14.2,"AMR","Americas","CRI","Male",6.6,5.16,8.19,"6.6 [5.16 – 8.19]",3.3,"BELOW AVERAGE"
"1875","Costa Rica",2015,"Developing",79.6,95,1,0,0,92,0,6.5,1,92,NA,92,0.1,1146.36273,487852,1.7,1.7,0.775,14.2,"AMR","Americas","CRI","Female",1.7,1.33,2.12,"1.7 [1.33 – 2.12]",0.85,"BELOW AVERAGE"
"1876","Croatia",2000,"Developed",74.7,127,0,12.73,649.3909871,NA,9,54.7,0,94,7.66,93,0.1,4919.62869,4426,2.1,2.1,0.739,12.2,"EUR","Europe","HRV","Female",5.8,4.92,7.24,"5.8 [4.92 – 7.24]",9.265,"ABOVE AVERAGE"
"1877","Croatia",2000,"Developed",74.7,127,0,12.73,649.3909871,NA,9,54.7,0,94,7.66,93,0.1,4919.62869,4426,2.1,2.1,0.739,12.2,"EUR","Europe","HRV","Male",19.54,16.7,24.44,"19.54 [16.7 – 24.44]",16.135,"ABOVE AVERAGE"
"1878","Croatia",2000,"Developed",74.7,127,0,12.73,649.3909871,NA,9,54.7,0,94,7.66,93,0.1,4919.62869,4426,2.1,2.1,0.739,12.2,"EUR","Europe","HRV","Both sexes",12.33,10.39,15.11,"12.33 [10.39 – 15.11]",12.53,"ABOVE AVERAGE"
"1879","Croatia",2001,"Developed",74.9,126,0,13.15,650.9567981,NA,8,55.2,0,94,7.16,94,0.1,5245.421419,444,2,2,0.749,12.3,"EUR","Europe","HRV","Both sexes",12.33,10.39,15.11,"12.33 [10.39 – 15.11]",12.74,"ABOVE AVERAGE"
"1880","Croatia",2001,"Developed",74.9,126,0,13.15,650.9567981,NA,8,55.2,0,94,7.16,94,0.1,5245.421419,444,2,2,0.749,12.3,"EUR","Europe","HRV","Male",19.54,16.7,24.44,"19.54 [16.7 – 24.44]",16.345,"ABOVE AVERAGE"
"1881","Croatia",2001,"Developed",74.9,126,0,13.15,650.9567981,NA,8,55.2,0,94,7.16,94,0.1,5245.421419,444,2,2,0.749,12.3,"EUR","Europe","HRV","Female",5.8,4.92,7.24,"5.8 [4.92 – 7.24]",9.475,"ABOVE AVERAGE"
"1882","Croatia",2002,"Developed",74.8,124,0,13.39,11.63615139,NA,6,55.8,0,95,6.19,95,0.1,653.71637,444,2,2,0.759,12.6,"EUR","Europe","HRV","Female",5.78,4.85,7.26,"5.78 [4.85 – 7.26]",9.585,"ABOVE AVERAGE"
"1883","Croatia",2002,"Developed",74.8,124,0,13.39,11.63615139,NA,6,55.8,0,95,6.19,95,0.1,653.71637,444,2,2,0.759,12.6,"EUR","Europe","HRV","Male",19.38,16.35,24.21,"19.38 [16.35 – 24.21]",16.385,"ABOVE AVERAGE"
"1884","Croatia",2002,"Developed",74.8,124,0,13.39,11.63615139,NA,6,55.8,0,95,6.19,95,0.1,653.71637,444,2,2,0.759,12.6,"EUR","Europe","HRV","Both sexes",12.24,10.15,15.03,"12.24 [10.15 – 15.03]",12.815,"ABOVE AVERAGE"
"1885","Croatia",2003,"Developed",74.7,122,0,13.78,93.67706503,NA,19,56.3,0,95,6.35,94,0.1,785.881418,444,1.9,1.9,0.765,12.9,"EUR","Europe","HRV","Both sexes",11.84,9.93,14.51,"11.84 [9.93 – 14.51]",12.81,"ABOVE AVERAGE"
"1886","Croatia",2003,"Developed",74.7,122,0,13.78,93.67706503,NA,19,56.3,0,95,6.35,94,0.1,785.881418,444,1.9,1.9,0.765,12.9,"EUR","Europe","HRV","Male",18.75,15.92,23.44,"18.75 [15.92 – 23.44]",16.265,"ABOVE AVERAGE"
"1887","Croatia",2003,"Developed",74.7,122,0,13.78,93.67706503,NA,19,56.3,0,95,6.35,94,0.1,785.881418,444,1.9,1.9,0.765,12.9,"EUR","Europe","HRV","Female",5.58,4.75,6.99,"5.58 [4.75 – 6.99]",9.68,"ABOVE AVERAGE"
"1888","Croatia",2004,"Developed",75.4,114,0,13.11,1116.396502,NA,54,56.9,0,96,6.56,96,0.1,9365.742468,4439,1.9,1.9,0.771,13.3,"EUR","Europe","HRV","Male",17.2,14.51,21.57,"17.2 [14.51 – 21.57]",15.155,"ABOVE AVERAGE"
"1889","Croatia",2004,"Developed",75.4,114,0,13.11,1116.396502,NA,54,56.9,0,96,6.56,96,0.1,9365.742468,4439,1.9,1.9,0.771,13.3,"EUR","Europe","HRV","Female",5.09,4.27,6.4,"5.09 [4.27 – 6.4]",9.1,"ABOVE AVERAGE"
"1890","Croatia",2004,"Developed",75.4,114,0,13.11,1116.396502,NA,54,56.9,0,96,6.56,96,0.1,9365.742468,4439,1.9,1.9,0.771,13.3,"EUR","Europe","HRV","Both sexes",10.85,9,13.38,"10.85 [9 – 13.38]",11.98,"ABOVE AVERAGE"
"1891","Croatia",2005,"Developed",75.2,116,0,11.59,167.2319899,NA,2,57.5,0,96,6.89,96,0.1,1224.2459,4442,1.8,1.8,0.777,13.6,"EUR","Europe","HRV","Male",16.2,13.71,20.38,"16.2 [13.71 – 20.38]",13.895,"ABOVE AVERAGE"
"1892","Croatia",2005,"Developed",75.2,116,0,11.59,167.2319899,NA,2,57.5,0,96,6.89,96,0.1,1224.2459,4442,1.8,1.8,0.777,13.6,"EUR","Europe","HRV","Female",4.78,4.03,6.03,"4.78 [4.03 – 6.03]",8.185,"ABOVE AVERAGE"
"1893","Croatia",2005,"Developed",75.2,116,0,11.59,167.2319899,NA,2,57.5,0,96,6.89,96,0.1,1224.2459,4442,1.8,1.8,0.777,13.6,"EUR","Europe","HRV","Both sexes",10.21,8.51,12.62,"10.21 [8.51 – 12.62]",10.9,"ABOVE AVERAGE"
"1894","Croatia",2006,"Developed",75.9,113,0,11.83,1555.651986,NA,1,58.1,0,96,6.95,96,0.1,11363.41845,444,1.8,1.8,0.783,13.9,"EUR","Europe","HRV","Both sexes",8.58,7.15,10.77,"8.58 [7.15 – 10.77]",10.205,"ABOVE AVERAGE"
"1895","Croatia",2006,"Developed",75.9,113,0,11.83,1555.651986,NA,1,58.1,0,96,6.95,96,0.1,11363.41845,444,1.8,1.8,0.783,13.9,"EUR","Europe","HRV","Male",13.6,11.47,17.37,"13.6 [11.47 – 17.37]",12.715,"ABOVE AVERAGE"
"1896","Croatia",2006,"Developed",75.9,113,0,11.83,1555.651986,NA,1,58.1,0,96,6.95,96,0.1,11363.41845,444,1.8,1.8,0.783,13.9,"EUR","Europe","HRV","Female",4.01,3.4,5.13,"4.01 [3.4 – 5.13]",7.92,"ABOVE AVERAGE"
"1897","Croatia",2007,"Developed",75.8,114,0,12.56,2019.812779,95,0,58.7,0,96,7.44,96,0.1,13546.69872,4436,1.8,1.7,0.793,14.3,"EUR","Europe","HRV","Male",13.86,11.51,17.51,"13.86 [11.51 – 17.51]",13.21,"ABOVE AVERAGE"
"1898","Croatia",2007,"Developed",75.8,114,0,12.56,2019.812779,95,0,58.7,0,96,7.44,96,0.1,13546.69872,4436,1.8,1.7,0.793,14.3,"EUR","Europe","HRV","Female",4.1,3.43,5.2,"4.1 [3.43 – 5.2]",8.33,"ABOVE AVERAGE"
"1899","Croatia",2007,"Developed",75.8,114,0,12.56,2019.812779,95,0,58.7,0,96,7.44,96,0.1,13546.69872,4436,1.8,1.7,0.793,14.3,"EUR","Europe","HRV","Both sexes",8.75,7.16,10.84,"8.75 [7.16 – 10.84]",10.655,"ABOVE AVERAGE"
"1900","Croatia",2008,"Developed",76,116,0,12.06,2425.403891,97,51,59.4,0,96,7.7,96,0.1,15893.8656,443458,1.7,1.7,0.8,14.3,"EUR","Europe","HRV","Male",13.9,11.6,17.66,"13.9 [11.6 – 17.66]",12.98,"ABOVE AVERAGE"
"1901","Croatia",2008,"Developed",76,116,0,12.06,2425.403891,97,51,59.4,0,96,7.7,96,0.1,15893.8656,443458,1.7,1.7,0.8,14.3,"EUR","Europe","HRV","Female",4.11,3.4,5.29,"4.11 [3.4 – 5.29]",8.085,"ABOVE AVERAGE"
"1902","Croatia",2008,"Developed",76,116,0,12.06,2425.403891,97,51,59.4,0,96,7.7,96,0.1,15893.8656,443458,1.7,1.7,0.8,14.3,"EUR","Europe","HRV","Both sexes",8.77,7.22,10.98,"8.77 [7.22 – 10.98]",10.415,"ABOVE AVERAGE"
"1903","Croatia",2009,"Developed",76.3,19,0,12.21,2160.380199,97,2,6,0,96,8.18,96,0.1,14157.14416,442978,1.7,1.6,0.803,14.2,"EUR","Europe","HRV","Female",4.65,3.9,5.9,"4.65 [3.9 – 5.9]",8.43,"ABOVE AVERAGE"
"1904","Croatia",2009,"Developed",76.3,19,0,12.21,2160.380199,97,2,6,0,96,8.18,96,0.1,14157.14416,442978,1.7,1.6,0.803,14.2,"EUR","Europe","HRV","Male",15.8,13.26,20.06,"15.8 [13.26 – 20.06]",14.005,"ABOVE AVERAGE"
"1905","Croatia",2009,"Developed",76.3,19,0,12.21,2160.380199,97,2,6,0,96,8.18,96,0.1,14157.14416,442978,1.7,1.6,0.803,14.2,"EUR","Europe","HRV","Both sexes",9.96,8.23,12.47,"9.96 [8.23 – 12.47]",11.085,"ABOVE AVERAGE"
"1906","Croatia",2010,"Developed",76.6,16,0,12.1,206.8868182,97,7,6.6,0,97,8.25,97,0.1,1355.74586,4417781,1.6,1.6,0.803,14.2,"EUR","Europe","HRV","Male",15.82,13.51,20.1,"15.82 [13.51 – 20.1]",13.96,"ABOVE AVERAGE"
"1907","Croatia",2010,"Developed",76.6,16,0,12.1,206.8868182,97,7,6.6,0,97,8.25,97,0.1,1355.74586,4417781,1.6,1.6,0.803,14.2,"EUR","Europe","HRV","Female",4.63,3.97,5.91,"4.63 [3.97 – 5.91]",8.365,"ABOVE AVERAGE"
"1908","Croatia",2010,"Developed",76.6,16,0,12.1,206.8868182,97,7,6.6,0,97,8.25,97,0.1,1355.74586,4417781,1.6,1.6,0.803,14.2,"EUR","Europe","HRV","Both sexes",9.96,8.41,12.48,"9.96 [8.41 – 12.48]",11.03,"ABOVE AVERAGE"
"1909","Croatia",2011,"Developed",77,14,0,12.19,1913.356642,97,12,61.3,0,96,7.8,96,0.1,14539.18421,428622,1.6,1.5,0.808,14.5,"EUR","Europe","HRV","Both sexes",9.89,8.27,12.31,"9.89 [8.27 – 12.31]",11.04,"ABOVE AVERAGE"
"1910","Croatia",2011,"Developed",77,14,0,12.19,1913.356642,97,12,61.3,0,96,7.8,96,0.1,14539.18421,428622,1.6,1.5,0.808,14.5,"EUR","Europe","HRV","Female",4.59,3.89,5.87,"4.59 [3.89 – 5.87]",8.39,"ABOVE AVERAGE"
"1911","Croatia",2011,"Developed",77,14,0,12.19,1913.356642,97,12,61.3,0,96,7.8,96,0.1,14539.18421,428622,1.6,1.5,0.808,14.5,"EUR","Europe","HRV","Male",15.73,13.4,19.98,"15.73 [13.4 – 19.98]",13.96,"ABOVE AVERAGE"
"1912","Croatia",2012,"Developed",77.1,14,0,11.49,1851.713262,98,2,61.9,0,96,7.8,96,0.1,13235.97757,4267558,1.5,1.5,0.815,14.6,"EUR","Europe","HRV","Female",4.52,3.8,5.81,"4.52 [3.8 – 5.81]",8.005,"ABOVE AVERAGE"
"1913","Croatia",2012,"Developed",77.1,14,0,11.49,1851.713262,98,2,61.9,0,96,7.8,96,0.1,13235.97757,4267558,1.5,1.5,0.815,14.6,"EUR","Europe","HRV","Male",15.53,13.19,19.82,"15.53 [13.19 – 19.82]",13.51,"ABOVE AVERAGE"
"1914","Croatia",2012,"Developed",77.1,14,0,11.49,1851.713262,98,2,61.9,0,96,7.8,96,0.1,13235.97757,4267558,1.5,1.5,0.815,14.6,"EUR","Europe","HRV","Both sexes",9.76,8.14,12.23,"9.76 [8.14 – 12.23]",10.625,"ABOVE AVERAGE"
"1915","Croatia",2013,"Developed",77.7,97,0,12.39,1899.107385,96,0,62.5,0,96,7.83,96,0.1,13574.749,4255689,1.5,1.5,0.817,14.9,"EUR","Europe","HRV","Both sexes",9.26,7.77,11.59,"9.26 [7.77 – 11.59]",10.825,"ABOVE AVERAGE"
"1916","Croatia",2013,"Developed",77.7,97,0,12.39,1899.107385,96,0,62.5,0,96,7.83,96,0.1,13574.749,4255689,1.5,1.5,0.817,14.9,"EUR","Europe","HRV","Male",14.78,12.6,18.81,"14.78 [12.6 – 18.81]",13.585,"ABOVE AVERAGE"
"1917","Croatia",2013,"Developed",77.7,97,0,12.39,1899.107385,96,0,62.5,0,96,7.83,96,0.1,13574.749,4255689,1.5,1.5,0.817,14.9,"EUR","Europe","HRV","Female",4.27,3.61,5.46,"4.27 [3.61 – 5.46]",8.33,"ABOVE AVERAGE"
"1918","Croatia",2014,"Developed",77.8,97,0,12.14,1884.098811,95,0,63.1,0,95,7.8,95,0.1,13467.46827,4238389,1.5,1.5,0.82,15.1,"EUR","Europe","HRV","Female",4.11,3.52,5.26,"4.11 [3.52 – 5.26]",8.125,"ABOVE AVERAGE"
"1919","Croatia",2014,"Developed",77.8,97,0,12.14,1884.098811,95,0,63.1,0,95,7.8,95,0.1,13467.46827,4238389,1.5,1.5,0.82,15.1,"EUR","Europe","HRV","Male",14.29,12.27,18.27,"14.29 [12.27 – 18.27]",13.215,"ABOVE AVERAGE"
"1920","Croatia",2014,"Developed",77.8,97,0,12.14,1884.098811,95,0,63.1,0,95,7.8,95,0.1,13467.46827,4238389,1.5,1.5,0.82,15.1,"EUR","Europe","HRV","Both sexes",8.95,7.61,11.21,"8.95 [7.61 – 11.21]",10.545,"ABOVE AVERAGE"
"1921","Croatia",2015,"Developed",78,95,0,0,0,94,206,63.7,0,94,NA,94,0.1,11579.6674,42364,1.5,1.4,0.823,15.3,"EUR","Europe","HRV","Both sexes",8.81,7.41,10.88,"8.81 [7.41 – 10.88]",4.405,"BELOW AVERAGE"
"1922","Croatia",2015,"Developed",78,95,0,0,0,94,206,63.7,0,94,NA,94,0.1,11579.6674,42364,1.5,1.4,0.823,15.3,"EUR","Europe","HRV","Female",4.03,3.4,5.13,"4.03 [3.4 – 5.13]",2.015,"BELOW AVERAGE"
"1923","Croatia",2015,"Developed",78,95,0,0,0,94,206,63.7,0,94,NA,94,0.1,11579.6674,42364,1.5,1.4,0.823,15.3,"EUR","Europe","HRV","Male",14.08,12.08,17.7,"14.08 [12.08 – 17.7]",7.04,"ABOVE AVERAGE"
"1924","Cuba",2000,"Developing",76.9,115,1,3.92,49.34007756,98,0,49.4,1,98,6.7,95,0.1,2741.11542,NA,3.6,3.4,0.679,12.1,"AMR","Americas","CUB","Both sexes",5.21,4.28,6.22,"5.21 [4.28 – 6.22]",4.565,"BELOW AVERAGE"
"1925","Cuba",2000,"Developing",76.9,115,1,3.92,49.34007756,98,0,49.4,1,98,6.7,95,0.1,2741.11542,NA,3.6,3.4,0.679,12.1,"AMR","Americas","CUB","Female",2.11,1.72,2.56,"2.11 [1.72 – 2.56]",3.015,"BELOW AVERAGE"
"1926","Cuba",2000,"Developing",76.9,115,1,3.92,49.34007756,98,0,49.4,1,98,6.7,95,0.1,2741.11542,NA,3.6,3.4,0.679,12.1,"AMR","Americas","CUB","Male",8.38,6.9,10.03,"8.38 [6.9 – 10.03]",6.15,"ABOVE AVERAGE"
"1927","Cuba",2001,"Developing",76.7,115,1,4.04,322.5863149,98,0,5.4,1,99,6.27,98,0.1,2832.188893,NA,3.6,3.4,0.686,12.3,"AMR","Americas","CUB","Male",8.38,6.9,10.03,"8.38 [6.9 – 10.03]",6.21,"ABOVE AVERAGE"
"1928","Cuba",2001,"Developing",76.7,115,1,4.04,322.5863149,98,0,5.4,1,99,6.27,98,0.1,2832.188893,NA,3.6,3.4,0.686,12.3,"AMR","Americas","CUB","Both sexes",5.21,4.28,6.22,"5.21 [4.28 – 6.22]",4.625,"BELOW AVERAGE"
"1929","Cuba",2001,"Developing",76.7,115,1,4.04,322.5863149,98,0,5.4,1,99,6.27,98,0.1,2832.188893,NA,3.6,3.4,0.686,12.3,"AMR","Americas","CUB","Female",2.11,1.72,2.56,"2.11 [1.72 – 2.56]",3.075,"BELOW AVERAGE"
"1930","Cuba",2002,"Developing",77.7,19,1,4.1,334.7672107,98,0,51.3,1,98,6.5,99,0.1,2994.339988,NA,3.5,3.3,0.692,12.5,"AMR","Americas","CUB","Both sexes",5.38,4.42,6.53,"5.38 [4.42 – 6.53]",4.74,"BELOW AVERAGE"
"1931","Cuba",2002,"Developing",77.7,19,1,4.1,334.7672107,98,0,51.3,1,98,6.5,99,0.1,2994.339988,NA,3.5,3.3,0.692,12.5,"AMR","Americas","CUB","Male",8.65,7.09,10.53,"8.65 [7.09 – 10.53]",6.375,"ABOVE AVERAGE"
"1932","Cuba",2002,"Developing",77.7,19,1,4.1,334.7672107,98,0,51.3,1,98,6.5,99,0.1,2994.339988,NA,3.5,3.3,0.692,12.5,"AMR","Americas","CUB","Female",2.18,1.79,2.66,"2.18 [1.79 – 2.66]",3.14,"BELOW AVERAGE"
"1933","Cuba",2003,"Developing",77.4,18,1,4.39,60.34145124,99,0,52.1,1,98,6.31,72,0.1,3192.669378,NA,3.5,3.3,0.694,12.9,"AMR","Americas","CUB","Both sexes",5.52,4.51,6.72,"5.52 [4.51 – 6.72]",4.955,"BELOW AVERAGE"
"1934","Cuba",2003,"Developing",77.4,18,1,4.39,60.34145124,99,0,52.1,1,98,6.31,72,0.1,3192.669378,NA,3.5,3.3,0.694,12.9,"AMR","Americas","CUB","Female",2.24,1.82,2.72,"2.24 [1.82 – 2.72]",3.315,"BELOW AVERAGE"
"1935","Cuba",2003,"Developing",77.4,18,1,4.39,60.34145124,99,0,52.1,1,98,6.31,72,0.1,3192.669378,NA,3.5,3.3,0.694,12.9,"AMR","Americas","CUB","Male",8.88,7.29,10.84,"8.88 [7.29 – 10.84]",6.635,"ABOVE AVERAGE"
"1936","Cuba",2004,"Developing",77.3,17,1,4.38,4.484254579,99,0,53,1,98,6.14,88,0.1,339.716256,NA,3.4,3.3,0.705,13.2,"AMR","Americas","CUB","Female",2.31,1.88,2.81,"2.31 [1.88 – 2.81]",3.345,"BELOW AVERAGE"
"1937","Cuba",2004,"Developing",77.3,17,1,4.38,4.484254579,99,0,53,1,98,6.14,88,0.1,339.716256,NA,3.4,3.3,0.705,13.2,"AMR","Americas","CUB","Both sexes",5.66,4.61,6.86,"5.66 [4.61 – 6.86]",5.02,"BELOW AVERAGE"
"1938","Cuba",2004,"Developing",77.3,17,1,4.38,4.484254579,99,0,53,1,98,6.14,88,0.1,339.716256,NA,3.4,3.3,0.705,13.2,"AMR","Americas","CUB","Male",9.09,7.44,11,"9.09 [7.44 – 11]",6.735,"ABOVE AVERAGE"
"1939","Cuba",2005,"Developing",77.2,19,1,4.48,518.9359221,95,0,53.8,1,99,9.39,89,0.1,3779.577,NA,3.4,3.3,0.719,14.2,"AMR","Americas","CUB","Male",8.9,7.29,10.66,"8.9 [7.29 – 10.66]",6.69,"ABOVE AVERAGE"
"1940","Cuba",2005,"Developing",77.2,19,1,4.48,518.9359221,95,0,53.8,1,99,9.39,89,0.1,3779.577,NA,3.4,3.3,0.719,14.2,"AMR","Americas","CUB","Both sexes",5.55,4.52,6.61,"5.55 [4.52 – 6.61]",5.015,"BELOW AVERAGE"
"1941","Cuba",2005,"Developing",77.2,19,1,4.48,518.9359221,95,0,53.8,1,99,9.39,89,0.1,3779.577,NA,3.4,3.3,0.719,14.2,"AMR","Americas","CUB","Female",2.28,1.86,2.75,"2.28 [1.86 – 2.75]",3.38,"BELOW AVERAGE"
"1942","Cuba",2006,"Developing",78,14,1,4.17,523.4724284,89,0,54.6,1,99,7.67,89,0.1,4669.6916,NA,3.4,3.2,0.732,14.7,"AMR","Americas","CUB","Both sexes",5.42,4.44,6.58,"5.42 [4.44 – 6.58]",4.795,"BELOW AVERAGE"
"1943","Cuba",2006,"Developing",78,14,1,4.17,523.4724284,89,0,54.6,1,99,7.67,89,0.1,4669.6916,NA,3.4,3.2,0.732,14.7,"AMR","Americas","CUB","Male",8.67,7.1,10.59,"8.67 [7.1 – 10.59]",6.42,"ABOVE AVERAGE"
"1944","Cuba",2006,"Developing",78,14,1,4.17,523.4724284,89,0,54.6,1,99,7.67,89,0.1,4669.6916,NA,3.4,3.2,0.732,14.7,"AMR","Americas","CUB","Female",2.25,1.83,2.76,"2.25 [1.83 – 2.76]",3.21,"BELOW AVERAGE"
"1945","Cuba",2007,"Developing",78.1,14,1,4.13,750.7147641,93,0,55.4,1,99,1.42,93,0.1,5184.494227,NA,3.4,3.2,0.754,16,"AMR","Americas","CUB","Male",8.54,6.87,10.2,"8.54 [6.87 – 10.2]",6.335,"ABOVE AVERAGE"
"1946","Cuba",2007,"Developing",78.1,14,1,4.13,750.7147641,93,0,55.4,1,99,1.42,93,0.1,5184.494227,NA,3.4,3.2,0.754,16,"AMR","Americas","CUB","Female",2.24,1.83,2.69,"2.24 [1.83 – 2.69]",3.185,"BELOW AVERAGE"
"1947","Cuba",2007,"Developing",78.1,14,1,4.13,750.7147641,93,0,55.4,1,99,1.42,93,0.1,5184.494227,NA,3.4,3.2,0.754,16,"AMR","Americas","CUB","Both sexes",5.35,4.34,6.35,"5.35 [4.34 – 6.35]",4.74,"BELOW AVERAGE"
"1948","Cuba",2008,"Developing",77.9,12,1,4.26,708.6157966,95,0,56.2,1,99,1.79,95,0.1,5376.447622,NA,3.4,3.2,0.771,17.1,"AMR","Americas","CUB","Male",8.46,7.1,10.18,"8.46 [7.1 – 10.18]",6.36,"ABOVE AVERAGE"
